layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,1230,0,1,110607
lm_head,1230,0,1,736
embedding,1231,0,1,43566
input_layernorm,1231,0,1,107776
q_proj,1231,0,1,179213
k_proj,1231,0,1,31392
rope,1231,0,1,183870
post_layernorm,1231,0,1,108336
gate_proj,1231,0,1,1007
up_proj,1231,0,1,992
act_fn,1231,0,1,101359
final_layernorm,1231,0,1,109710
lm_head,1231,0,1,736
embedding,1232,0,1,44767
input_layernorm,1232,0,1,110256
q_proj,1232,0,1,182286
k_proj,1232,0,1,31999
rope,1232,0,1,190751
post_layernorm,1232,0,1,110784
gate_proj,1232,0,1,1040
up_proj,1232,0,1,896
act_fn,1232,0,1,101983
final_layernorm,1232,0,1,111120
lm_head,1232,0,1,736
embedding,1233,0,1,43248
input_layernorm,1233,0,1,107600
q_proj,1233,0,1,178705
k_proj,1233,0,1,31169
rope,1233,0,1,182894
post_layernorm,1233,0,1,108815
gate_proj,1233,0,1,1104
up_proj,1233,0,1,864
act_fn,1233,0,1,101087
final_layernorm,1233,0,1,109198
lm_head,1233,0,1,736
embedding,1234,0,1,43695
input_layernorm,1234,0,1,108431
q_proj,1234,0,1,179263
k_proj,1234,0,1,31135
rope,1234,0,1,184591
post_layernorm,1234,0,1,109680
gate_proj,1234,0,1,992
up_proj,1234,0,1,1039
act_fn,1234,0,1,101456
final_layernorm,1234,0,1,110513
lm_head,1234,0,1,736
embedding,1235,0,1,46496
input_layernorm,1235,0,1,112287
q_proj,1235,0,1,185247
k_proj,1235,0,1,32910
rope,1235,0,1,196175
post_layernorm,1235,0,1,112991
gate_proj,1235,0,1,1023
up_proj,1235,0,1,1024
act_fn,1235,0,1,101552
final_layernorm,1235,0,1,113247
lm_head,1235,0,1,736
embedding,1236,0,1,43535
input_layernorm,1236,0,1,107857
q_proj,1236,0,1,179422
k_proj,1236,0,1,31343
rope,1236,0,1,183246
post_layernorm,1236,0,1,109694
gate_proj,1236,0,1,1056
up_proj,1236,0,1,1008
act_fn,1236,0,1,101424
final_layernorm,1236,0,1,110224
lm_head,1236,0,1,736
embedding,1237,0,1,43039
input_layernorm,1237,0,1,107934
q_proj,1237,0,1,179134
k_proj,1237,0,1,31103
rope,1237,0,1,182540
post_layernorm,1237,0,1,109294
gate_proj,1237,0,1,1024
up_proj,1237,0,1,896
act_fn,1237,0,1,101423
final_layernorm,1237,0,1,110271
lm_head,1237,0,1,736
embedding,1238,0,1,45088
input_layernorm,1238,0,1,110399
q_proj,1238,0,1,182176
k_proj,1238,0,1,31903
rope,1238,0,1,190847
post_layernorm,1238,0,1,111424
gate_proj,1238,0,1,863
up_proj,1238,0,1,848
act_fn,1238,0,1,101743
final_layernorm,1238,0,1,112046
lm_head,1238,0,1,736
embedding,1239,0,1,43216
input_layernorm,1239,0,1,107920
q_proj,1239,0,1,179870
k_proj,1239,0,1,31118
rope,1239,0,1,183295
post_layernorm,1239,0,1,109823
gate_proj,1239,0,1,992
up_proj,1239,0,1,768
act_fn,1239,0,1,101823
final_layernorm,1239,0,1,110816
lm_head,1239,0,1,736
embedding,1240,0,1,45584
input_layernorm,1240,0,1,110654
q_proj,1240,0,1,182719
k_proj,1240,0,1,32048
rope,1240,0,1,191006
post_layernorm,1240,0,1,111214
gate_proj,1240,0,1,736
up_proj,1240,0,1,1008
act_fn,1240,0,1,101840
final_layernorm,1240,0,1,112207
lm_head,1240,0,1,736
embedding,1241,0,1,46768
input_layernorm,1241,0,1,111055
q_proj,1241,0,1,184558
k_proj,1241,0,1,32129
rope,1241,0,1,194768
post_layernorm,1241,0,1,113712
gate_proj,1241,0,1,1007
up_proj,1241,0,1,880
act_fn,1241,0,1,103007
final_layernorm,1241,0,1,114319
lm_head,1241,0,1,736
embedding,1242,0,1,45279
input_layernorm,1242,0,1,110848
q_proj,1242,0,1,182462
k_proj,1242,0,1,31774
rope,1242,0,1,189551
post_layernorm,1242,0,1,111616
gate_proj,1242,0,1,992
up_proj,1242,0,1,1072
act_fn,1242,0,1,102847
final_layernorm,1242,0,1,112206
lm_head,1242,0,1,736
embedding,1243,0,1,45936
input_layernorm,1243,0,1,112159
q_proj,1243,0,1,183917
k_proj,1243,0,1,32480
rope,1243,0,1,192030
post_layernorm,1243,0,1,112000
gate_proj,1243,0,1,992
up_proj,1243,0,1,736
act_fn,1243,0,1,102943
final_layernorm,1243,0,1,112368
lm_head,1243,0,1,736
embedding,1244,0,1,47024
input_layernorm,1244,0,1,113775
q_proj,1244,0,1,186511
k_proj,1244,0,1,33039
rope,1244,0,1,197245
post_layernorm,1244,0,1,113822
gate_proj,1244,0,1,1024
up_proj,1244,0,1,992
act_fn,1244,0,1,103422
final_layernorm,1244,0,1,114672
lm_head,1244,0,1,736
embedding,1245,0,1,45504
input_layernorm,1245,0,1,111119
q_proj,1245,0,1,182959
k_proj,1245,0,1,32032
rope,1245,0,1,190239
post_layernorm,1245,0,1,111694
gate_proj,1245,0,1,992
up_proj,1245,0,1,1040
act_fn,1245,0,1,103104
final_layernorm,1245,0,1,112687
lm_head,1245,0,1,736
embedding,1246,0,1,44864
input_layernorm,1246,0,1,111041
q_proj,1246,0,1,182620
k_proj,1246,0,1,31728
rope,1246,0,1,188719
post_layernorm,1246,0,1,111055
gate_proj,1246,0,1,1056
up_proj,1246,0,1,752
act_fn,1246,0,1,102894
final_layernorm,1246,0,1,112094
lm_head,1246,0,1,736
embedding,1247,0,1,44144
input_layernorm,1247,0,1,110031
q_proj,1247,0,1,181375
k_proj,1247,0,1,31265
rope,1247,0,1,184289
post_layernorm,1247,0,1,111008
gate_proj,1247,0,1,1024
up_proj,1247,0,1,736
act_fn,1247,0,1,103071
final_layernorm,1247,0,1,111311
lm_head,1247,0,1,736
embedding,1248,0,1,44287
input_layernorm,1248,0,1,109903
q_proj,1248,0,1,179933
k_proj,1248,0,1,31616
rope,1248,0,1,190079
post_layernorm,1248,0,1,111615
gate_proj,1248,0,1,736
up_proj,1248,0,1,992
act_fn,1248,0,1,103039
final_layernorm,1248,0,1,112160
lm_head,1248,0,1,736
embedding,1249,0,1,44975
input_layernorm,1249,0,1,111632
q_proj,1249,0,1,182719
k_proj,1249,0,1,31998
rope,1249,0,1,190319
post_layernorm,1249,0,1,111279
gate_proj,1249,0,1,1008
up_proj,1249,0,1,879
act_fn,1249,0,1,103056
final_layernorm,1249,0,1,112527
lm_head,1249,0,1,736
embedding,1250,0,1,44640
input_layernorm,1250,0,1,109822
q_proj,1250,0,1,181086
k_proj,1250,0,1,31391
rope,1250,0,1,185614
post_layernorm,1250,0,1,110369
gate_proj,1250,0,1,1007
up_proj,1250,0,1,847
act_fn,1250,0,1,103728
final_layernorm,1250,0,1,110798
lm_head,1250,0,1,736
embedding,1251,0,1,46160
input_layernorm,1251,0,1,113150
q_proj,1251,0,1,184639
k_proj,1251,0,1,32592
rope,1251,0,1,194448
post_layernorm,1251,0,1,113263
gate_proj,1251,0,1,1008
up_proj,1251,0,1,736
act_fn,1251,0,1,103535
final_layernorm,1251,0,1,113264
lm_head,1251,0,1,736
embedding,1252,0,1,46559
input_layernorm,1252,0,1,113231
q_proj,1252,0,1,185534
k_proj,1252,0,1,32655
rope,1252,0,1,196335
post_layernorm,1252,0,1,113360
gate_proj,1252,0,1,1024
up_proj,1252,0,1,1024
act_fn,1252,0,1,103903
final_layernorm,1252,0,1,112703
lm_head,1252,0,1,736
embedding,1253,0,1,43967
input_layernorm,1253,0,1,110878
q_proj,1253,0,1,182014
k_proj,1253,0,1,31520
rope,1253,0,1,186286
post_layernorm,1253,0,1,110958
gate_proj,1253,0,1,1008
up_proj,1253,0,1,991
act_fn,1253,0,1,103519
final_layernorm,1253,0,1,110912
lm_head,1253,0,1,736
embedding,1254,0,1,45504
input_layernorm,1254,0,1,111632
q_proj,1254,0,1,182559
k_proj,1254,0,1,31810
rope,1254,0,1,189679
post_layernorm,1254,0,1,111581
gate_proj,1254,0,1,992
up_proj,1254,0,1,848
act_fn,1254,0,1,103807
final_layernorm,1254,0,1,111102
lm_head,1254,0,1,736
embedding,1255,0,1,43967
input_layernorm,1255,0,1,110543
q_proj,1255,0,1,181263
k_proj,1255,0,1,31439
rope,1255,0,1,185392
post_layernorm,1255,0,1,110464
gate_proj,1255,0,1,992
up_proj,1255,0,1,752
act_fn,1255,0,1,103887
final_layernorm,1255,0,1,110461
lm_head,1255,0,1,736
embedding,1256,0,1,46031
input_layernorm,1256,0,1,112701
q_proj,1256,0,1,184879
k_proj,1256,0,1,32557
rope,1256,0,1,193661
post_layernorm,1256,0,1,112784
gate_proj,1256,0,1,992
up_proj,1256,0,1,1024
act_fn,1256,0,1,103904
final_layernorm,1256,0,1,112336
lm_head,1256,0,1,736
embedding,1257,0,1,45103
input_layernorm,1257,0,1,112205
q_proj,1257,0,1,182559
k_proj,1257,0,1,32049
rope,1257,0,1,189615
post_layernorm,1257,0,1,112063
gate_proj,1257,0,1,1007
up_proj,1257,0,1,736
act_fn,1257,0,1,104175
final_layernorm,1257,0,1,111520
lm_head,1257,0,1,736
embedding,1258,0,1,44864
input_layernorm,1258,0,1,111165
q_proj,1258,0,1,182221
k_proj,1258,0,1,31824
rope,1258,0,1,188127
post_layernorm,1258,0,1,111791
gate_proj,1258,0,1,1056
up_proj,1258,0,1,736
act_fn,1258,0,1,104095
final_layernorm,1258,0,1,110847
lm_head,1258,0,1,736
embedding,1259,0,1,43775
input_layernorm,1259,0,1,110464
q_proj,1259,0,1,181313
k_proj,1259,0,1,31295
rope,1259,0,1,185758
post_layernorm,1259,0,1,111008
gate_proj,1259,0,1,1007
up_proj,1259,0,1,896
act_fn,1259,0,1,104206
final_layernorm,1259,0,1,110735
lm_head,1259,0,1,736
embedding,1260,0,1,47424
input_layernorm,1260,0,1,114847
q_proj,1260,0,1,186991
k_proj,1260,0,1,32861
rope,1260,0,1,197549
post_layernorm,1260,0,1,115552
gate_proj,1260,0,1,1008
up_proj,1260,0,1,1008
act_fn,1260,0,1,104575
final_layernorm,1260,0,1,114528
lm_head,1260,0,1,736
embedding,1261,0,1,44159
input_layernorm,1261,0,1,111104
q_proj,1261,0,1,181967
k_proj,1261,0,1,31408
rope,1261,0,1,185310
post_layernorm,1261,0,1,112143
gate_proj,1261,0,1,736
up_proj,1261,0,1,1040
act_fn,1261,0,1,104480
final_layernorm,1261,0,1,111311
lm_head,1261,0,1,736
embedding,1262,0,1,44368
input_layernorm,1262,0,1,111631
q_proj,1262,0,1,182992
k_proj,1262,0,1,31663
rope,1262,0,1,187310
post_layernorm,1262,0,1,111856
gate_proj,1262,0,1,751
up_proj,1262,0,1,1072
act_fn,1262,0,1,104431
final_layernorm,1262,0,1,111919
lm_head,1262,0,1,736
embedding,1263,0,1,43727
input_layernorm,1263,0,1,111341
q_proj,1263,0,1,181695
k_proj,1263,0,1,31456
rope,1263,0,1,185807
post_layernorm,1263,0,1,112048
gate_proj,1263,0,1,736
up_proj,1263,0,1,1024
act_fn,1263,0,1,104959
final_layernorm,1263,0,1,111087
lm_head,1263,0,1,736
embedding,1264,0,1,47328
input_layernorm,1264,0,1,115344
q_proj,1264,0,1,187871
k_proj,1264,0,1,32816
rope,1264,0,1,198015
post_layernorm,1264,0,1,115534
gate_proj,1264,0,1,992
up_proj,1264,0,1,1008
act_fn,1264,0,1,104944
final_layernorm,1264,0,1,114351
lm_head,1264,0,1,736
embedding,1265,0,1,44256
input_layernorm,1265,0,1,111775
q_proj,1265,0,1,182079
k_proj,1265,0,1,31982
rope,1265,0,1,186639
post_layernorm,1265,0,1,112175
gate_proj,1265,0,1,1008
up_proj,1265,0,1,1008
act_fn,1265,0,1,104847
final_layernorm,1265,0,1,112047
lm_head,1265,0,1,736
embedding,1266,0,1,47727
input_layernorm,1266,0,1,116015
q_proj,1266,0,1,188542
k_proj,1266,0,1,33136
rope,1266,0,1,199630
post_layernorm,1266,0,1,116080
gate_proj,1266,0,1,864
up_proj,1266,0,1,1024
act_fn,1266,0,1,105118
final_layernorm,1266,0,1,115120
lm_head,1266,0,1,736
embedding,1267,0,1,46639
input_layernorm,1267,0,1,114831
q_proj,1267,0,1,186718
k_proj,1267,0,1,32591
rope,1267,0,1,195679
post_layernorm,1267,0,1,114590
gate_proj,1267,0,1,1024
up_proj,1267,0,1,991
act_fn,1267,0,1,104895
final_layernorm,1267,0,1,115166
lm_head,1267,0,1,736
embedding,1268,0,1,48335
input_layernorm,1268,0,1,116398
q_proj,1268,0,1,189438
k_proj,1268,0,1,33040
rope,1268,0,1,200607
post_layernorm,1268,0,1,116319
gate_proj,1268,0,1,1071
up_proj,1268,0,1,736
act_fn,1268,0,1,105200
final_layernorm,1268,0,1,115680
lm_head,1268,0,1,736
embedding,1269,0,1,46896
input_layernorm,1269,0,1,115325
q_proj,1269,0,1,187695
k_proj,1269,0,1,32544
rope,1269,0,1,198062
post_layernorm,1269,0,1,115358
gate_proj,1269,0,1,1040
up_proj,1269,0,1,1008
act_fn,1269,0,1,105360
final_layernorm,1269,0,1,114927
lm_head,1269,0,1,736
embedding,1270,0,1,47936
input_layernorm,1270,0,1,116414
q_proj,1270,0,1,188352
k_proj,1270,0,1,32895
rope,1270,0,1,199967
post_layernorm,1270,0,1,116783
gate_proj,1270,0,1,1120
up_proj,1270,0,1,1023
act_fn,1270,0,1,105551
final_layernorm,1270,0,1,115567
lm_head,1270,0,1,736
embedding,1271,0,1,46607
input_layernorm,1271,0,1,114367
q_proj,1271,0,1,186623
k_proj,1271,0,1,32353
rope,1271,0,1,194464
post_layernorm,1271,0,1,114846
gate_proj,1271,0,1,864
up_proj,1271,0,1,1008
act_fn,1271,0,1,105791
final_layernorm,1271,0,1,113968
lm_head,1271,0,1,736
embedding,1272,0,1,47712
input_layernorm,1272,0,1,115855
q_proj,1272,0,1,188766
k_proj,1272,0,1,32911
rope,1272,0,1,199664
post_layernorm,1272,0,1,116399
gate_proj,1272,0,1,896
up_proj,1272,0,1,1024
act_fn,1272,0,1,106111
final_layernorm,1272,0,1,115278
lm_head,1272,0,1,736
embedding,1273,0,1,46944
input_layernorm,1273,0,1,115951
q_proj,1273,0,1,187263
k_proj,1273,0,1,32736
rope,1273,0,1,196046
post_layernorm,1273,0,1,115246
gate_proj,1273,0,1,1008
up_proj,1273,0,1,880
act_fn,1273,0,1,105967
final_layernorm,1273,0,1,114367
lm_head,1273,0,1,736
embedding,1274,0,1,45312
input_layernorm,1274,0,1,112208
q_proj,1274,0,1,184558
k_proj,1274,0,1,31647
rope,1274,0,1,190862
post_layernorm,1274,0,1,113503
gate_proj,1274,0,1,879
up_proj,1274,0,1,1040
act_fn,1274,0,1,105759
final_layernorm,1274,0,1,113390
lm_head,1274,0,1,736
embedding,1275,0,1,47568
input_layernorm,1275,0,1,116574
q_proj,1275,0,1,189103
k_proj,1275,0,1,33152
rope,1275,0,1,199392
post_layernorm,1275,0,1,116703
gate_proj,1275,0,1,879
up_proj,1275,0,1,1024
act_fn,1275,0,1,106095
final_layernorm,1275,0,1,116351
lm_head,1275,0,1,736
embedding,1276,0,1,47664
input_layernorm,1276,0,1,115887
q_proj,1276,0,1,188334
k_proj,1276,0,1,33295
rope,1276,0,1,200638
post_layernorm,1276,0,1,116030
gate_proj,1276,0,1,736
up_proj,1276,0,1,1024
act_fn,1276,0,1,106431
final_layernorm,1276,0,1,116191
lm_head,1276,0,1,736
embedding,1277,0,1,44719
input_layernorm,1277,0,1,112223
q_proj,1277,0,1,184064
k_proj,1277,0,1,31696
rope,1277,0,1,188095
post_layernorm,1277,0,1,112638
gate_proj,1277,0,1,1023
up_proj,1277,0,1,880
act_fn,1277,0,1,106335
final_layernorm,1277,0,1,112769
lm_head,1277,0,1,736
embedding,1278,0,1,46303
input_layernorm,1278,0,1,114942
q_proj,1278,0,1,187550
k_proj,1278,0,1,32447
rope,1278,0,1,193584
post_layernorm,1278,0,1,114607
gate_proj,1278,0,1,1024
up_proj,1278,0,1,736
act_fn,1278,0,1,106256
final_layernorm,1278,0,1,114160
lm_head,1278,0,1,736
embedding,1279,0,1,46832
input_layernorm,1279,0,1,114608
q_proj,1279,0,1,186879
k_proj,1279,0,1,32512
rope,1279,0,1,194783
post_layernorm,1279,0,1,115391
gate_proj,1279,0,1,1024
up_proj,1279,0,1,736
act_fn,1279,0,1,106320
final_layernorm,1279,0,1,114591
lm_head,1279,0,1,736
embedding,1280,0,1,45151
input_layernorm,1280,0,1,112783
q_proj,1280,0,1,185182
k_proj,1280,0,1,31343
rope,1280,0,1,189040
o_proj,1280,0,1,992
post_layernorm,1280,0,1,112669
gate_proj,1280,0,1,1024
up_proj,1280,0,1,736
act_fn,1280,0,1,105214
down_proj,1280,0,1,1024
final_layernorm,1280,0,1,112446
lm_head,1280,0,1,736
embedding,1281,0,1,45743
input_layernorm,1281,0,1,115150
q_proj,1281,0,1,190301
k_proj,1281,0,1,32016
rope,1281,0,1,193326
post_layernorm,1281,0,1,114479
gate_proj,1281,0,1,1024
up_proj,1281,0,1,880
act_fn,1281,0,1,106239
final_layernorm,1281,0,1,115264
lm_head,1281,0,1,736
embedding,1282,0,1,46287
input_layernorm,1282,0,1,116110
q_proj,1282,0,1,191998
k_proj,1282,0,1,32383
rope,1282,0,1,197135
post_layernorm,1282,0,1,115327
gate_proj,1282,0,1,1024
up_proj,1282,0,1,1008
act_fn,1282,0,1,106607
final_layernorm,1282,0,1,116350
lm_head,1282,0,1,736
embedding,1283,0,1,46304
input_layernorm,1283,0,1,114718
q_proj,1283,0,1,192813
k_proj,1283,0,1,32653
rope,1283,0,1,197967
post_layernorm,1283,0,1,115648
gate_proj,1283,0,1,736
up_proj,1283,0,1,1008
act_fn,1283,0,1,106863
final_layernorm,1283,0,1,116302
lm_head,1283,0,1,736
embedding,1284,0,1,46063
input_layernorm,1284,0,1,116238
q_proj,1284,0,1,192127
k_proj,1284,0,1,32398
rope,1284,0,1,197871
post_layernorm,1284,0,1,115920
gate_proj,1284,0,1,1008
up_proj,1284,0,1,864
act_fn,1284,0,1,106991
final_layernorm,1284,0,1,116174
lm_head,1284,0,1,736
embedding,1285,0,1,44640
input_layernorm,1285,0,1,113503
q_proj,1285,0,1,188543
k_proj,1285,0,1,31470
rope,1285,0,1,188670
post_layernorm,1285,0,1,113375
gate_proj,1285,0,1,879
up_proj,1285,0,1,992
act_fn,1285,0,1,106864
final_layernorm,1285,0,1,114256
lm_head,1285,0,1,736
embedding,1286,0,1,46624
input_layernorm,1286,0,1,116401
q_proj,1286,0,1,193455
k_proj,1286,0,1,32942
rope,1286,0,1,199377
post_layernorm,1286,0,1,115792
gate_proj,1286,0,1,1008
up_proj,1286,0,1,864
act_fn,1286,0,1,107312
final_layernorm,1286,0,1,116735
lm_head,1286,0,1,736
embedding,1287,0,1,45504
input_layernorm,1287,0,1,113728
q_proj,1287,0,1,189647
k_proj,1287,0,1,31728
rope,1287,0,1,189183
post_layernorm,1287,0,1,113648
gate_proj,1287,0,1,1024
up_proj,1287,0,1,1008
act_fn,1287,0,1,107055
final_layernorm,1287,0,1,114865
lm_head,1287,0,1,736
embedding,1288,0,1,47407
input_layernorm,1288,0,1,117008
q_proj,1288,0,1,194462
k_proj,1288,0,1,32831
rope,1288,0,1,201279
post_layernorm,1288,0,1,116239
gate_proj,1288,0,1,736
up_proj,1288,0,1,879
act_fn,1288,0,1,107104
final_layernorm,1288,0,1,117073
lm_head,1288,0,1,736
embedding,1289,0,1,47728
input_layernorm,1289,0,1,116768
q_proj,1289,0,1,194495
k_proj,1289,0,1,32671
rope,1289,0,1,200927
post_layernorm,1289,0,1,116958
gate_proj,1289,0,1,1072
up_proj,1289,0,1,991
act_fn,1289,0,1,107344
final_layernorm,1289,0,1,117551
lm_head,1289,0,1,736
embedding,1290,0,1,44287
input_layernorm,1290,0,1,113663
q_proj,1290,0,1,189168
k_proj,1290,0,1,31520
rope,1290,0,1,189440
post_layernorm,1290,0,1,114158
gate_proj,1290,0,1,1119
up_proj,1290,0,1,736
act_fn,1290,0,1,107487
final_layernorm,1290,0,1,115136
lm_head,1290,0,1,736
embedding,1291,0,1,44591
input_layernorm,1291,0,1,113854
q_proj,1291,0,1,189103
k_proj,1291,0,1,31535
rope,1291,0,1,188909
post_layernorm,1291,0,1,113424
gate_proj,1291,0,1,879
up_proj,1291,0,1,992
act_fn,1291,0,1,107007
final_layernorm,1291,0,1,114336
lm_head,1291,0,1,736
embedding,1292,0,1,47376
input_layernorm,1292,0,1,117679
q_proj,1292,0,1,194719
k_proj,1292,0,1,32799
rope,1292,0,1,200544
post_layernorm,1292,0,1,116927
gate_proj,1292,0,1,1072
up_proj,1292,0,1,848
act_fn,1292,0,1,107407
final_layernorm,1292,0,1,117406
lm_head,1292,0,1,736
embedding,1293,0,1,46752
input_layernorm,1293,0,1,115950
q_proj,1293,0,1,192144
k_proj,1293,0,1,32384
rope,1293,0,1,197407
post_layernorm,1293,0,1,115102
gate_proj,1293,0,1,736
up_proj,1293,0,1,1008
act_fn,1293,0,1,107423
final_layernorm,1293,0,1,116607
lm_head,1293,0,1,736
embedding,1294,0,1,49535
input_layernorm,1294,0,1,120238
q_proj,1294,0,1,197678
k_proj,1294,0,1,33360
rope,1294,0,1,207662
post_layernorm,1294,0,1,119073
gate_proj,1294,0,1,1040
up_proj,1294,0,1,992
act_fn,1294,0,1,108111
final_layernorm,1294,0,1,120320
lm_head,1294,0,1,736
embedding,1295,0,1,45440
input_layernorm,1295,0,1,116191
q_proj,1295,0,1,192768
k_proj,1295,0,1,32176
rope,1295,0,1,196030
post_layernorm,1295,0,1,115680
gate_proj,1295,0,1,1024
up_proj,1295,0,1,736
act_fn,1295,0,1,107823
final_layernorm,1295,0,1,116593
lm_head,1295,0,1,736
embedding,1296,0,1,46256
input_layernorm,1296,0,1,115663
q_proj,1296,0,1,192399
k_proj,1296,0,1,32112
rope,1296,0,1,195359
post_layernorm,1296,0,1,114976
gate_proj,1296,0,1,1024
up_proj,1296,0,1,1008
act_fn,1296,0,1,108111
final_layernorm,1296,0,1,115919
lm_head,1296,0,1,736
embedding,1297,0,1,46800
input_layernorm,1297,0,1,116128
q_proj,1297,0,1,190463
k_proj,1297,0,1,31984
rope,1297,0,1,194960
post_layernorm,1297,0,1,115488
gate_proj,1297,0,1,992
up_proj,1297,0,1,990
act_fn,1297,0,1,107663
final_layernorm,1297,0,1,116928
lm_head,1297,0,1,736
embedding,1298,0,1,48671
input_layernorm,1298,0,1,119054
q_proj,1298,0,1,194494
k_proj,1298,0,1,33104
rope,1298,0,1,204079
post_layernorm,1298,0,1,118528
gate_proj,1298,0,1,1008
up_proj,1298,0,1,736
act_fn,1298,0,1,107631
final_layernorm,1298,0,1,119439
lm_head,1298,0,1,736
embedding,1299,0,1,49919
input_layernorm,1299,0,1,120319
q_proj,1299,0,1,196910
k_proj,1299,0,1,33552
rope,1299,0,1,206479
post_layernorm,1299,0,1,119439
gate_proj,1299,0,1,1056
up_proj,1299,0,1,752
act_fn,1299,0,1,108111
final_layernorm,1299,0,1,120430
lm_head,1299,0,1,736
embedding,1300,0,1,46080
input_layernorm,1300,0,1,114350
q_proj,1300,0,1,188847
k_proj,1300,0,1,31663
rope,1300,0,1,191294
post_layernorm,1300,0,1,114927
gate_proj,1300,0,1,1008
up_proj,1300,0,1,736
act_fn,1300,0,1,107519
final_layernorm,1300,0,1,116030
lm_head,1300,0,1,736
embedding,1301,0,1,49024
input_layernorm,1301,0,1,120334
q_proj,1301,0,1,196653
k_proj,1301,0,1,33520
rope,1301,0,1,205454
post_layernorm,1301,0,1,119263
gate_proj,1301,0,1,1008
up_proj,1301,0,1,992
act_fn,1301,0,1,108080
final_layernorm,1301,0,1,120463
lm_head,1301,0,1,736
embedding,1302,0,1,49631
input_layernorm,1302,0,1,119727
q_proj,1302,0,1,196302
k_proj,1302,0,1,33246
rope,1302,0,1,206080
post_layernorm,1302,0,1,119133
gate_proj,1302,0,1,992
up_proj,1302,0,1,992
act_fn,1302,0,1,108479
final_layernorm,1302,0,1,120764
lm_head,1302,0,1,736
embedding,1303,0,1,46031
input_layernorm,1303,0,1,115423
q_proj,1303,0,1,189550
k_proj,1303,0,1,31839
rope,1303,0,1,191103
post_layernorm,1303,0,1,115471
gate_proj,1303,0,1,1007
up_proj,1303,0,1,1024
act_fn,1303,0,1,108287
final_layernorm,1303,0,1,116270
lm_head,1303,0,1,736
embedding,1304,0,1,48031
input_layernorm,1304,0,1,117439
q_proj,1304,0,1,193119
k_proj,1304,0,1,32496
rope,1304,0,1,199088
post_layernorm,1304,0,1,117168
